day,time,relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (Â°),wind_speed_100m (km/h),wind_direction_100m (Â°),PM10 (Âµg/mÂ³),NO (Âµg/mÂ³),NO2 (Âµg/mÂ³),NOx (ppb),NH3 (Âµg/mÂ³),SO2 (Âµg/mÂ³),CO (mg/mÂ³),Ozone (Âµg/mÂ³),Benzene (Âµg/mÂ³),Toluene (Âµg/mÂ³),Xylene (Âµg/mÂ³),Eth-Benzene (Âµg/mÂ³),MP-Xylene (Âµg/mÂ³)
03-06-2024,19:00:00,18,0,974.1,12.6,246,26.9,262,178.36,13.78,26.3,24.51,77.39,17.4,1.5,33.54,3.83,11.07,2.75,6,11.02
03-06-2024,20:00:00,18,0,973.6,11.7,259,27,272,213.09,16.24,27.48,40.33,74.19,6.41,1.57,21.42,5.49,15.03,2.56,4.58,10.33
03-06-2024,21:00:00,20,0,973.5,10.8,249,25.1,262,293.26,16.02,32.49,44.01,73.17,6.66,1.84,18.6,5.47,15.41,2.57,4.61,12.86
03-06-2024,22:00:00,20,0,973.6,13.4,239,29.8,250,355.18,17.57,33.7,40.02,27.23,4.98,2.4,16.9,4.88,16.73,3.63,4.44,15.07
03-06-2024,23:00:00,23,0,974.2,14.5,247,32.1,252,339.6,23.07,39.18,49.55,31.68,4.38,2.17,15.42,3.51,10.1,3.81,4.52,17.44
04-06-2024,00:00:00,27,0,975,15.7,259,32.7,262,290.91,11.92,26.32,28.36,56.29,3.96,1.95,27.06,3.1,14.72,12.34,7.99,14.63
04-06-2024,01:00:00,32,0,976.6,7.7,281,10.9,314,265.4,12.17,22.78,29.64,56.36,4.04,1.9,59.05,3.11,16.15,3.88,2.55,12.76
04-06-2024,02:00:00,31,0,977.1,10.4,270,18.9,279,205.55,17.58,17.97,25.43,45.22,5.6,1.55,27.2,3.7,16.68,2.36,2.38,11.53
04-06-2024,03:00:00,26,0,977.7,10,296,16.7,295,166.95,11.16,20.08,14.72,68.83582405,4.76,1.69,24.51,1.93,15.56,2.54,3.2,2.88
04-06-2024,04:00:00,21,0,978.2,9.7,312,11.7,313,126.24,7.88,16.94,20.88,36.91,5.47,1.4,23.15,2.28,10.52,3.55,3.35,1.55
04-06-2024,05:00:00,17,0,978.1,7.9,309,9.4,310,117,7.21,18.13,27.2,36.92,12.81,1.14,20.42,1.96,10.81,2.63,3.73,2.17
04-06-2024,06:00:00,16,0,977.9,11.8,308,14.4,307,136.5,7.61,19.2,27.22,36.92,11.46,1.71,18.01,1.57,8.65,2.64,3.72,2.16
04-06-2024,07:00:00,17,0,977,15.8,311,19.6,311,169.46,7.33,18.18,21.4,36.92,11.3,1.81,25.6,1.23,5.51,3.54,3.02,2.02
04-06-2024,08:00:00,17,0,976.1,16.9,299,21.6,300,134.76,10.7,14.03,29.91,36.54,7.18,1.25,27.95,2.7,11.7,2.56,5.08,7.74
04-06-2024,09:00:00,17,0,975.1,17.8,291,23.1,293,141.76,11.65,14.18,36.36,36.8,6.22,2.14,34.24,3.42,13.3,2.51,5.12,7.75
04-06-2024,10:00:00,17,0,974.3,18.4,301,24,300,182.33,9.92,16.26,27.52,31.64,5.65,2.44,40.13,2.66,10.2,1.04,4.36,8
04-06-2024,11:00:00,17,0,973.8,18.9,309,25.4,309,189.42,9.58,17.5,20.54,72.12,10.32,1.76,48.76,4.6,12.74,3.21,4.32,8.11
04-06-2024,12:00:00,17,0,973.7,15.8,319,21.9,318,234.7,13.93,16.06,26.81,63.38,14.1,1.27,47.96,5.05,9.26,1.99,4.3,8.12
04-06-2024,13:00:00,17,0,974.2,9.4,317,20.6,316,267.96,14.34,18.33,26.76,26.77,18.9,1.78,48.09,4.9,9.59,1.9,4.36,7.66
04-06-2024,14:00:00,23,0,974,10.6,288,16.5,293,253.52,13.88,16.78,21.82,27.24,12.31,1.36,65.15,2.73,4.22,2.6,1.2,9.15
04-06-2024,15:00:00,24,0,974.3,10.2,288,18.4,296,280.8,9.95,19.81,20.98,90.31,15.45,2.19,48.6,2.96,6.52,2.64,4.34,6.72
04-06-2024,16:00:00,25,0,974.6,12.1,323,17.9,304,248.9,11.8,22.66,23.19,89.04,25.41,1.71,43.52,3.24,10.2,2.63,4.86,5.71
04-06-2024,17:00:00,23,0,974.9,12.3,320,18.5,303,217.19,43.53,17.05,51.96,90.94,10.2,1.74,37.7,3.12,10.33,2.63,4.85,4.63
04-06-2024,18:00:00,24,0,975.1,9.4,313,13.4,306,275.29,23,21.2,27.12,76.82,10.92,1.5,42.6,4.04,15.19,2.9,6.56,9.71
04-06-2024,19:00:00,28,0,975.3,9.2,301,14.5,300,404.54,29.94,21.78,40.07,69.12,16.2,1.61,31.9,4.14,13.99,2.84,6.56,11.84
04-06-2024,20:00:00,23,0,975.1,6.8,273,12.2,317,286.15,15.92,24.56,36.69,67.92,6.55,1.57,28.02,4.82,13.37,2.59,5.14,8.9
04-06-2024,21:00:00,28,0,974.4,9,233,14.5,276,244.41,15.2,22.96,35.17,69.44,4.74,1.54,26.12,4.78,13.28,2.61,5.09,8.61
04-06-2024,22:00:00,24,0,974.7,9.8,264,26.5,277,220.17,12.76,24.57,34.96,70.58,3.47,1.81,20.68,4.01,13.94,3.64,5.07,8.42
04-06-2024,23:00:00,24,0,975.3,8.2,308,23.6,304,202.94,11.51,23.88,34.54,72.78,5.17,1.82,17.37,4,14.26,3.63,5.05,8.37
05-06-2024,00:00:00,27,0,976.2,8.2,308,22.4,312,203.4,13.11,27.58,34.44,86.32,3.58,1.75,16.58,3.24,15.96,13.15,8.67,9.11
05-06-2024,01:00:00,33,0,977.1,10.5,276,22.1,286,225.19,12.82,30.9,40.76,90.88,3.58,1.77,46.58,2.99,14.87,3.92,2.56,9.53
05-06-2024,02:00:00,34,0,978,8.5,258,17.7,272,209.57,18.81,31.72,43.85,88.06,5.43,1.54,14.39,4.1,16.22,2.39,2.4,9.63
05-06-2024,03:00:00,31,0,978.6,13,272,17.7,275,233.65,13.28,24.8,28.52,45.22,4.14,1.91,16.02,3.07,14.52,2.6,3.17,10.8
05-06-2024,04:00:00,30,0,978.9,19.1,290,25.3,290,208,11.73,24.92,30.98,39.48,3.56,1.65,17.57,3.64,12.36,3.61,3.36,10.17
05-06-2024,05:00:00,31,0,978.7,22.4,307,29.3,307,209.1,10.81,23.47,27.82,39.43,7.19,1.36,19.76,3.31,12.5,2.72,3.7,10.11
05-06-2024,06:00:00,32,0.1,978.9,23.7,290,30.4,292,216.97,14.05,24.74,25.42,43.48,6.18,1.93,21.15,3.31,12.5,2.76,3.74,9.29
05-06-2024,07:00:00,29,0,978.6,18.7,298,24,300,232.97,13.94,22.93,21.7,43.91,5.57,2.1,22.5,3.3,11.65,3.45,3.03,8.97
05-06-2024,08:00:00,24,0,977.8,21.8,321,28.1,320,251.66,13.16,17.93,25.63,36.93,6.17,1.2,23.59,3.61,13.41,2.52,5.68,8.56
05-06-2024,09:00:00,23,0,976.5,17.6,313,22.4,312,287.99,14.77,19.68,28.6,36.78,4.86,1.96,27.02,3.01,8.87,2.57,5.67,7.9
05-06-2024,10:00:00,26,0,976.2,22.9,318,29.5,317,342,12.65,21.82,21.66,26.65,5.94,2.31,32.7,2.41,7.61,1.06,4.9,7.46
05-06-2024,11:00:00,26,0,975.8,16.6,318,21.9,318,371.68,11.6,27.96,30.68,74.77,10.58,1.45,47.15,4.79,16.36,3.11,1.96,7.22
05-06-2024,12:00:00,25,0,975.4,9.7,321,12.8,320,275.97,15.39,17.5,38.93,48.22,14.19,0.77,44.15,5.66,17.44,1.96,1.94,7.17
05-06-2024,13:00:00,14,0,974,10.4,304,21.6,307,311.38,45.12,15.3,72.34,31.86,20.15,1.38,40.06,5.72,17.25,1.99,1.91,6.73
05-06-2024,14:00:00,18,0,974.7,8.3,304,22.5,309,211.16,17.58,17.39,41.87,31.7,10.76,1.09,44.25,3.88,16.57,2.64,1.97,6.53
05-06-2024,15:00:00,18,0,975.4,11.5,321,27.8,320,204.23,17.92,18.6,43.18,31.91,16.97,1.82,45.36,3.58,13.7,2.64,1.94,6.18
05-06-2024,16:00:00,20,0,976.3,9.4,360,17.2,340,278.79,15.95,44.92,24.47,92.05,24.07,1.24,46,3.18,10.37,2.65,3.64,5.86
05-06-2024,17:00:00,23,0,977.1,11.4,118,20.5,121,187.92,46.6,27.56,53.98,153.52,5.52,1.29,41.68,3.75,14.12,2.71,3.99,5.95
05-06-2024,18:00:00,32,0,977.2,9.7,158,21.1,143,165.05,25.57,28.16,40.04,140.51,9.62,1.01,31.47,4.06,14.53,2.65,5.65,9.94
05-06-2024,19:00:00,34,0,976.9,8.3,185,14.9,187,171.21,19.79,28.61,35.34,116.69,14.67,1.08,29.26,3.75,12.03,2.8,5.65,10.61
05-06-2024,20:00:00,36,0,976.5,9,209,17.7,237,163.9,22.67,34.14,52.22,85.17,6.25,1.09,19.34,4.46,11.18,2.6,4.26,8.29
05-06-2024,21:00:00,29,0,976.4,11,229,23.8,250,183.36,22.51,31.64,50.09,89.9,4.12,1.19,21.37,4.81,13.56,2.64,4.22,8.83
05-06-2024,22:00:00,26,0,976.5,13.6,253,30.2,261,271.14,19.6,23.03,38.52,91.74,3.06,1.38,26.9,4.07,14.01,3.75,4.16,9.15
05-06-2024,23:00:00,26,0,976.7,14.4,266,31,270,326.84,18.15,20.09,38.66,85.46,3.24,1.4,24.31,4.11,14.06,3.7,4.16,7.95
06-06-2024,00:00:00,28,0,977.4,12.6,272,28.2,276,243.99,8.43,17.74,19.69,100.58,3.56,0.7,24.98,4.24,16.08,3.184684951,2.68,8.5
06-06-2024,01:00:00,53,0,980.6,9.3,234,14.5,224,205.57,10.57,16.17,26.45,101.34,3.62,1.19,18.09,2.9,6.98,3.92,1.94,6.05
06-06-2024,02:00:00,49,0,981.8,10.8,266,17.9,261,149.42,16.31,10.15,23.88,94.46,3.8,0.81,18.9,3.61,5.85,2.33,1.82,5.07
06-06-2024,03:00:00,41,0,982.6,13,312,17.1,311,121.02,11.6,10.57,19.79,88.74,3.64,1.42,17.17,3.19,9.44,2.62,2.62,5.4
06-06-2024,04:00:00,33,0,982.9,11.1,335,13.9,335,111.75,10.71,16.98,28.25,87.01,3.7,1.15,17.63,3.47,11.63,3.53,3.51,5.04
06-06-2024,05:00:00,27,0,982.5,13.8,7,17.1,8,137.52,11.48,20.19,28.76,90.87,3.86,0.8,17.55,3.08,11.83,2.68,3.83,5.46
06-06-2024,06:00:00,22,0,981.8,11.7,18,14.9,20,146.42,13.92,23.19,26.34,95.38,4.92,1.61,19.02,3.14,11.67,2.71,3.84,5.45
06-06-2024,07:00:00,22,0,980.8,9.3,13,11.2,15,174.25,13.2,23.9,23.11,95.46,4.6,2.15,16.76,3.12,11.58,3.59,3.19,5.6
06-06-2024,08:00:00,22,0,979.8,10.9,352,13,354,132.81,21.23,19.28,39.3,86.24,2.89,0.96,24.88,3.57,14.14,2.5,4.79,4.89
06-06-2024,09:00:00,21,0,979,9.2,321,11.3,323,191.48,13.21,17.96,29.92,85.52,5.34,1.79,24.57,3.28,11.6,2.56,4.78,4.9
06-06-2024,10:00:00,21,0,978,12.1,287,14.6,290,185.91,11.53,23.58,21.66,90.42,5.7,2.08,31.67,2.68,10.9,1.03,3.98,4.99
06-06-2024,11:00:00,21,0,977.3,13.3,283,16.9,286,168.22,16.25,26.64,32.89,91.26,8.38,1.34,44.45,4.76,14.45,3.21,3.99,5.63
06-06-2024,12:00:00,22,0,976.9,15.5,288,20.7,290,161.91,11.27,24.35,33.29,91.49,10.46,0.96,40.77,5.47,14.86,1.96,3.98,5.92
06-06-2024,13:00:00,18,0,976.4,6.9,6,17.3,5,72.75,11.21,22.4,32.32,105.75,14.7,1.45,42.98,5.5,14.46,1.97,3.93,5.88
06-06-2024,14:00:00,19,0,976.7,14.8,357,29.6,357,91.72,9.04,20.04,24.04,120.9,19.47,1.15,47.04,3.91,13.56,2.64,3.99,5.5
06-06-2024,15:00:00,23,0,977.3,12.4,352,27.1,355,112.84,8.53,17.8,22.06,123.48,10.14,1.95,46.49,3.81,14.32,2.68,3.99,5.07
06-06-2024,16:00:00,27,0,977.7,10.4,358,24.8,360,119.51,11.12,20.01,24.16,115.22,17.18,1.46,51.82,3.74,15.74,2.65,4,4.55
06-06-2024,17:00:00,31,0,977.8,8.9,346,22.9,347,117.88,10.83,18.96,22.58,104.68,24.35,1.48,51.3,3.48,12.7,2.66,3.99,4.74
06-06-2024,18:00:00,34,0,977.6,7.4,331,19.7,336,107.5,13.36,17.93,21.12,99.18,10.07,1.12,48.08,3.73,13.35,2.87,5.66,8.62
06-06-2024,19:00:00,36,0,977.1,7,325,18.8,334,108.64,21.18,21.66,26.41,154.48,14.56,1.36,38.43,4.14,17.71,2.87,5.65,6.7
06-06-2024,20:00:00,41,0,976.6,8.5,324,15,339,148.28,20.17,27.24,36.9,149.55,13.08,0.94,23.77,3.4,17.2,2.6,4.24,2.17
06-06-2024,21:00:00,42,0,976.5,8.2,311,14.2,333,174.56,24.62,34.93,44.52,158.1,6.99,0.93,19.1,3.4,11.5,2.56,4.22,2.2
06-06-2024,22:00:00,43,0,976.4,6.6,292,14.8,321,224.81,25.48,40.47,48.02,158.37,5.34,1.11,16.16,2.32,9.9,3.57,4.1,2.56
06-06-2024,23:00:00,44,0,976.9,6.8,273,15.7,302,773.1,22.75,28.4,51.2,94.2,2.9,1.31,24.26,3.99,13.89,3.72,4.19,8.27
07-06-2024,00:00:00,46,0,977.3,6.9,276,16.8,298,711.25,9.36,14.09,19.01,102.92,3.77,1.2,19.34,3.59,10.08,13.02,8.32,6.94
07-06-2024,01:00:00,45,0,978.6,10.5,297,18.8,313,465,10.54,19.34,29.87,106.24,4.46,1.24,17.06,3.7,11.06,3.84,1.96,6.59
07-06-2024,02:00:00,43,0,978.8,11.2,272,17.8,284,620.5,16.26,45.35,28.59,102.94,3.54,1.2,18.41,4.71,13.14,2.32,1.84,6.23
07-06-2024,03:00:00,39,0,979.2,12.3,273,15.6,277,449.48,26.52,23.62,68.51,102.46,3.55,1.33,16.9,3.87,13.67,2.73,2.62,7.24
07-06-2024,04:00:00,35,0,979.2,12.7,278,16,279,253.05,19.28,32.66,50.52,94.39,5.82,1.04,17.4,3.39,11.7,3.55,3.48,6.73
07-06-2024,05:00:00,28,0,979,14.5,289,18.3,290,617.36,21.03,36.46,54.35,100.48,4.83,0.76,16.47,3.1,11.96,2.64,3.84,6.75
07-06-2024,06:00:00,25,0,978.4,17.1,295,21.6,296,527.84,25.62,32.69,49.9,96.38,4.23,1.27,19.1,2.17,6.25,2.74,3.9,7.15
07-06-2024,07:00:00,22,0,977.8,17.4,297,22.4,298,326.69,27.84,39.05,55.8,97.21,8.6,1.51,21.51,3.09,11.36,3.61,3.14,7.07
07-06-2024,08:00:00,20,0,976.8,18.7,295,23.8,297,543.8,29.28,34.74,61.89,92.28,8.12,0.65,25.68,3.66,13.4,2.52,4.77,5.93
07-06-2024,09:00:00,19,0,975.6,19,297,24.3,299,420.06,34.18,33.97,67.32,90.86,7.18,1.41,31.1,3.77,13.35,2.57,4.79,6.22
07-06-2024,10:00:00,18,0,974.7,23,279,30.1,281,316.99,38.08,34.74,64.04,86.32,8.84,1.74,37.34,3.02,13.56,1.06,4,6.84
07-06-2024,11:00:00,19,0,974,19.8,267,25.6,271,259.94,46.41,31.84,70.3,95.66,8.54,1.3,47.1,4.43,12.01,3.16,3.98,6.81
07-06-2024,12:00:00,19,0,973.7,19.5,272,26.4,275,237.7,56.92,35.4,90.48,104.91,13.82,0.79,55.46,5.47,15.73,2,3.97,6.45
07-06-2024,13:00:00,28,0,974.6,22.9,318,37,319,212.95,67.13,37.46,102.89,120.34,24.43,1.34,55.7,12.17,16.24,2.06,3.12,4.07
07-06-2024,14:00:00,29,0,974.4,14.5,312,28.3,314,213.69,79.33,38.98,113.5,132.14,10.94,0.97,59.42,3.58,12.08,2.64,1.93,4.25
07-06-2024,15:00:00,29,0,975.1,14.1,322,28.2,322,204.89,93.1,42.86,130.64,144.82,19.06,0.94,58.86,3.58,11.35,2.64,1.96,4.49
07-06-2024,16:00:00,30,0,975.8,11.8,308,26.5,315,148.83,15.27,21.07,24.53,147.42,29.93,1.54,61.29,3.52,11.83,2.67,1.95,3.87
07-06-2024,17:00:00,31,0,975.8,10.6,294,25.7,304,150.33,14.77,19.28,23.38,146.62,8.81,1.53,57.38,3.47,12.37,2.64,1.99,3.65
07-06-2024,18:00:00,32,0,975.9,11,293,25.3,300,157.28,17.63,19.21,21.08,133.16,12.42,1.08,31.02,3.69,13.79,2.78,3.64,7.24
07-06-2024,19:00:00,33,0,975.8,10,300,24.2,312,163.62,17.39,20.04,21.32,114.11,13.49,1.14,26.7,3.7,12.75,2.72,3.64,7.66
07-06-2024,20:00:00,36,0,975.3,7.9,294,20.7,311,208.78,28.01,15.06,44.27,27.19,6.64,1.35,22.5,5.22,8.26,2.65,1.74,6.98
07-06-2024,21:00:00,38,0,975.1,7.6,289,20.6,306,506.43,27.92,15.15,44.01,25.44,4.62,1.38,21.66,5.2,7.06,2.58,1.76,9.12
07-06-2024,22:00:00,40,0,975.1,6.7,286,19,303,716.52,23.23,15.36,42.16,26.53,2.68,0.82,19.49,4.13,7.53,3.69,1.49,9.72
07-06-2024,23:00:00,42,0,975.2,6.7,286,17.1,309,570.9,20.8,15.6,42.67,31.72,5.03,0.82,18.51,4.15,7.73,3.59,1.49,9.22
08-06-2024,00:00:00,45,0,975.5,7.1,285,15.3,311,431.38,13.75,12.34,25.7,56.31,2.22,0.87,19.12,3.64,6.04,12.68,12.75,11.3
08-06-2024,01:00:00,44,0,977.1,9.4,274,17.6,293,415.62,15.31,14.86,37.05,56.32,2.03,0.84,19.51,3.27,4.06,3.82,1.28,11.99
08-06-2024,02:00:00,40,0,977.7,10,283,18.2,295,382.1,24.04,9.81,35.19,45.19,4.83,0.97,18.37,4.81,5.82,2.31,0.96,11.7
08-06-2024,03:00:00,35,0,978.1,14.1,289,19.4,292,365.49,16.89,11.36,28.33,45.22,2,1.2,19.28,3.56,7.83,2.68,2.53,11.5
08-06-2024,04:00:00,28,0,978.1,19,299,25.2,301,370.86,14.85,13.49,23.51,39.47,2.5,0.76,20.31,2.19,3.85,3.6,3.84,9.06
08-06-2024,05:00:00,22,0,977.7,22.5,309,29.6,310,313.53,13.7,14.13,21.11,39.46,5.81,0.66,17.35,2.09,5.59,2.74,3.96,6.65
08-06-2024,06:00:00,19,0,977.2,23.4,316,30.3,317,307.66,13.06,13.38,19.02,92.68,3.9,0.69,18.94,2.28,5.49,2.66,5.09,5.98
08-06-2024,07:00:00,20,0,976.6,22.3,322,30.1,323,299.95,12.54,24.11,22.88,94.46,3.02,0.69,19.34,3.41,9.3,3.61,4.43,5.77
08-06-2024,08:00:00,18,0,976.1,22.4,315,29,316,303.12,11.95,19.88,29.24,89.66,7.84,0.68,19.63,3.35,10.13,2.52,2.74,5.74
08-06-2024,09:00:00,18,0,976,24.5,287,31.8,288,289.36,13.12,19.11,31.37,90.47,7.06,1.79,25.41,3.34,10.46,2.44,2.81,5.55
08-06-2024,10:00:00,19,0,974.7,20,300,26.6,300,385.42,11.2,22.09,22.62,86.58,6.83,0.73,29.92,2.81,10.88,1.02,1.95,5.41
08-06-2024,11:00:00,18,0,973.7,18.2,309,23.7,311,480.89,12.11,12.89,18.36,13.7,8.65,1.24,38.07,4.25,9.67,3.22,1.96,5.27
08-06-2024,12:00:00,18,0,973.3,15.8,311,21.4,312,411.42,13.46,10.62,27.63,13.82,11.38,0.81,34.58,5.14,13.31,1.99,1.94,4.95
08-06-2024,13:00:00,23,0,973.7,10.5,311,18.9,312,301.27,14.34,18.35,32.66,103.3,13.54,1.51,34.57,5.22,13.64,1.92,1.95,4.66
08-06-2024,14:00:00,26,0,973.9,11.5,316,24.2,317,268.74,11.02,18.2,23.75,112.94,2.53,1.23,37.99,3.45,12.43,2.45,1.94,4.47
08-06-2024,15:00:00,27,0,974.5,11.1,324,23.5,328,290.04,10.81,18.53,23.52,113.48,13.23,1.12,37.84,3.47,12.77,2.64,1.91,4.19
08-06-2024,16:00:00,26,0,975.4,16.1,326,30.8,331,295.85,14.26,18.64,22.82,114.82,20.91,1.6,27.2,3.47,12.85,2.66,1.92,4.15
08-06-2024,17:00:00,29,0,975.5,10.3,348,24.5,350,257.94,14.2,18.56,22.71,118.38,26.23,1.57,26.82,3.43,12.82,2.68,1.96,4.07
08-06-2024,18:00:00,32,0,975.7,8.1,339,21.4,343,183.52,17.65,17.47,18.73,110.03,34.07,1.1,26.77,3.49,12.14,2.8,3.6,7.52
08-06-2024,19:00:00,34,0,975.5,7.6,335,20.8,342,152.27,17.83,11.25,15.91,51.28,10.12,1.09,26.16,3.28,9.68,2.8,3.67,8.01
08-06-2024,20:00:00,36,0,975,7.2,342,20.1,345,110,19.27,17.19,33.45,80.52,11.43,1.15,19.73,4.4,11.6,2.54,2.18,5.83
08-06-2024,21:00:00,38,0,975,7.3,340,20.9,341,101.33,19.64,18.13,33.18,83.51,11.73,1.17,18.86,4.24,9.24,2.6,2.2,7.36
08-06-2024,22:00:00,38,0,974.9,9,337,24.1,338,102,15.8,18.23,31.26,80.72,6.42,0.78,17.71,3.45,10.21,3.7,2.11,7.02
08-06-2024,23:00:00,38,0,975.1,9.6,340,24.5,340,153.55,14.08,16.22,30.13,81.9,5.24,0.71,16.84,3.07,7.86,3.72,2.13,7.04
09-06-2024,00:00:00,38,0,975,9.1,342,24.3,339,153.14,9.58,12.77,17.63,89.8,3.08,0.73,19.37,2.82,7.47,12.68,8.79,6.93
09-06-2024,01:00:00,44,0,976.8,11.1,283,20,293,164.75,15.34,19.19,29.48,91.6,5.93,0.78,17.32,3.03,9.01,3.82,3.02,6.75
09-06-2024,02:00:00,40,0,977.2,9.1,288,20,298,168.4,23.95,15.56,28.09,89.78,2.78,0.85,18.52,4.22,12.58,2.35,1.92,5.47
09-06-2024,03:00:00,34,0,977.7,11,308,15.3,309,160.38,16.9,17.01,23.82,93.3,2.86,1.02,16.87,3.43,13.68,2.54,2.73,5.52
09-06-2024,04:00:00,28,0,977.8,15.6,322,20.2,321,160.45,10.5,20.09,29.77,90.14,5.52,0.98,17.55,3.06,10.91,3.56,3.58,4.74
09-06-2024,05:00:00,22,0,977.7,18.4,318,23.5,319,189.13,10.17,19.6,25.76,89.54,4.78,0.83,17.51,2.52,9.45,2.68,3.97,5.02
09-06-2024,06:00:00,19,0,977.3,18.1,313,22.9,314,212.7,14.02,24.45,27.06,92.78,4.13,0.88,18.84,3.42,10.38,2.66,5.1,5.05
09-06-2024,07:00:00,16,0,976.4,18.2,309,23,310,231.8,12.65,24.07,22.86,92.38,9.18,0.82,19.75,3.4,9.74,3.51,4.44,5.2
09-06-2024,08:00:00,15,0,975.6,19.4,305,24.7,307,227.44,11.63,17.96,28.23,82.88,7.55,0.84,20.01,3.32,10.52,2.48,2.73,4.81
09-06-2024,09:00:00,13,0,974.8,18.7,304,23.5,306,210.02,12.92,17.36,30.51,81.78,6.69,1.92,24.61,3.36,11.35,2.61,2.8,4.86
09-06-2024,10:00:00,12,0,974.2,17.6,305,22.7,306,170.76,11.11,20.83,22.9,82.23,10.8,0.9,30.13,3.05,13.22,1.12,1.98,4.84
09-06-2024,11:00:00,12,0,973.7,17.6,305,22.9,307,135.74,11.89,19.88,22.28,83.36,12.61,1.4,38.02,4.48,11.67,3.2,1.94,4.94
09-06-2024,12:00:00,13,0,973.3,16.8,301,23.2,303,131.34,13.72,18.87,31.42,89.01,16.52,0.85,34.89,5.18,13.15,1.95,1.96,4.71
09-06-2024,13:00:00,13,0,973.7,7.4,313,18.1,317,130.56,14.08,20.84,33.35,103.51,10.86,1.49,34.64,5.14,13.34,1.93,1.92,4.4
09-06-2024,14:00:00,16,0,973.7,8.6,303,19.2,308,129.3,11.1,20.69,24.98,115.94,16.86,1.16,38.31,3.5,12.76,2.62,1.96,4.04
09-06-2024,15:00:00,16,0,974.2,8.7,300,22.6,301,117.83,11.09,20.13,24.51,123.06,24.47,1.07,37.89,3.46,13.31,2.65,1.94,3.73
09-06-2024,16:00:00,18,0,974.8,8.7,330,20.7,325,103.25,13.95,19.4,19.99,117.94,8.97,1.41,27.33,2.96,10.97,2.65,1.98,3.66
09-06-2024,17:00:00,19,0,975,8.3,342,21.1,343,123.82,20.26,13.34,17.18,27.13,18.39,1.36,35.25,2.49,7.39,2.69,1.16,4.7
09-06-2024,18:00:00,19,0,975.2,8.1,328,20.4,334,130.92,25.73,13.55,22.74,26.54,22.71,1.35,35.47,4.22,13.32,2.8,4.55,10.22
09-06-2024,19:00:00,19,0,975.1,8.7,312,23.5,319,151.99,25.34,13.5,22.86,26.63,10.23,1.44,34.76,4.19,11.02,2.78,4.5,11.55
09-06-2024,20:00:00,20,0,974.8,7.9,317,22.9,323,188.18,28.1,15.11,29.35,26.91,8.34,1,23.64,3.46,5.14,2.63,1.76,10.6
09-06-2024,21:00:00,22,0,974.7,8.8,325,21.4,331,148.43,19.18,18.58,34.03,77.94,4.89,1.21,19,4.34,10.56,2.55,2.21,8.36
09-06-2024,22:00:00,25,0,974.7,10.5,322,18.4,334,171.74,16.95,26.35,37.62,80.72,6.81,0.88,17.94,3.6,10.94,3.64,2.11,8.69
09-06-2024,23:00:00,26,0,974.9,9.4,310,17.1,330,195.77,15.35,28.68,38.77,83.78,7.4,0.91,17.04,3.65,10.7,3.5,2.13,8.22
10-06-2024,00:00:00,30,0,975.3,9.8,306,15.1,332,206.38,9.73,24.53,25.96,94.73,5.06,1,19.13,3.21,9.56,12.55,9.01,8.61
10-06-2024,01:00:00,31,0,976.6,9.9,251,15.1,271,197.42,10.6,21.89,31.31,94.09,5.6,0.89,18.24,3.01,8.35,3.8,3,7.64
10-06-2024,02:00:00,28,0,976.9,8.7,275,16.8,285,177.44,16.44,17.34,29.33,88.98,3.5,0.93,19.25,4.27,12.47,2.39,1.93,5.94
10-06-2024,03:00:00,24,0,977.5,9.4,293,12.6,294,156.55,11.73,17.39,24.25,88.96,3.3,1.07,17.79,3.43,13.69,2.6,2.71,6.23
10-06-2024,04:00:00,22,0,977.6,9,299,11.3,301,138.91,10.07,18.24,28.51,82.16,6.99,0.97,18.31,3.05,11.08,3.5,3.58,5.22
10-06-2024,05:00:00,19,0,977.6,10.8,291,13,294,130.7,9.46,15.08,22.85,85.35,4.8,0.75,18.5,2.29,8.05,2.75,3.92,5.31
10-06-2024,06:00:00,17,0,977.3,12.4,287,15.3,289,139.36,12.05,18.97,21.4,82.26,3.37,0.8,19.9,3,9.62,2.68,5.1,5.24
10-06-2024,07:00:00,16,0,976.6,13.9,295,17.2,296,143.88,12.09,21.26,21.05,85.1,6.57,0.78,20.26,3.37,10.21,3.57,4.46,5.23
10-06-2024,08:00:00,14,0,975.7,16.1,297,20,298,137.4,11.47,16.19,26.32,80.59,6.56,0.74,20.41,3.13,9.64,2.5,2.77,4.97
10-06-2024,09:00:00,14,0,975,19.5,295,24.8,296,139.76,13.11,18.23,30.94,82.56,6.7,1.87,26.35,3.38,11.24,2.63,2.78,4.98
10-06-2024,10:00:00,14,0,974.4,20.9,291,27.1,292,135.34,11.05,20.6,23.07,75.38,10.74,0.83,35.61,3.08,13.47,1.07,1.97,5.38
10-06-2024,11:00:00,14,0,974.3,17.7,287,23.5,288,178.94,17.6,19.27,26.94,27.14,13.82,1.34,51.05,5,13.28,3.15,1.56,6.33
10-06-2024,12:00:00,15,0,973.9,15.6,299,21.7,299,154.04,28.76,14.82,46.47,59.46,21.39,0.74,69.38,6.22,12.75,1.91,1.54,6.62
